timestamp,GPS_LAT,GPS_LON,PIXEL_0,PIXEL_1,PIXEL_2,PIXEL_3,PIXEL_4,PIXEL_5,PIXEL_6,PIXEL_7,PIXEL_8,PIXEL_9,PIXEL_10,PIXEL_11,PIXEL_12,PIXEL_13,PIXEL_14,PIXEL_15,PIXEL_16,PIXEL_17,PIXEL_18,PIXEL_19,PIXEL_20,PIXEL_21,PIXEL_22,PIXEL_23,PIXEL_24,PIXEL_25,PIXEL_26,PIXEL_27,PIXEL_28,PIXEL_29,PIXEL_30,PIXEL_31,PIXEL_32,PIXEL_33,PIXEL_34,PIXEL_35,PIXEL_36,PIXEL_37,PIXEL_38,PIXEL_39,PIXEL_40,PIXEL_41,PIXEL_42,PIXEL_43,PIXEL_44,PIXEL_45,PIXEL_46,PIXEL_47,PIXEL_48,PIXEL_49,PIXEL_50,PIXEL_51,PIXEL_52,PIXEL_53,PIXEL_54,PIXEL_55,PIXEL_56,PIXEL_57,PIXEL_58,PIXEL_59,PIXEL_60,PIXEL_61,PIXEL_62,PIXEL_63
2025-01-07 02:07:08,44.155438,1.436658,26.25,26.25,26.25,26.25,27.00,26.75,26.75,25.50,26.50,27.25,27.25,27.75,27.75,27.75,27.25,27.00,28.00,29.00,29.00,29.25,29.50,29.50,29.75,28.00,29.25,29.25,30.00,29.75,30.50,30.25,29.75,29.25,26.25,26.25,26.50,27.50,29.00,29.75,29.25,28.50,26.75,25.25,25.50,25.25,27.75,29.75,28.75,26.50,26.75,26.25,25.75,26.50,30.50,29.25,27.75,25.75,26.25,25.50,25.50,26.00,29.00,26.75,25.00,25.00
2025-01-07 02:07:11,47.576181,8.956637,26.50,26.25,26.00,26.50,26.00,27.00,26.25,26.00,27.00,26.50,27.25,27.25,27.25,27.50,27.50,26.75,28.25,28.50,28.50,29.25,29.25,29.25,29.25,28.00,29.50,29.00,29.75,30.25,29.75,30.00,29.75,28.25,26.50,26.25,26.50,27.00,29.25,29.50,29.00,28.25,26.50,25.50,25.50,25.50,28.00,29.50,29.00,26.50,26.50,26.00,25.25,26.50,30.50,29.25,27.25,26.00,26.25,25.50,25.50,25.75,29.50,26.00,24.75,24.25
2025-01-07 02:07:15,48.057997,-1.222818,27.00,26.75,25.50,26.00,27.00,27.00,26.50,26.00,27.00,27.00,27.00,27.50,28.00,28.00,27.75,26.75,28.25,28.25,29.00,29.25,29.75,29.50,29.75,28.25,29.25,29.25,29.75,30.25,30.50,30.25,30.25,29.00,27.00,26.25,26.50,27.00,29.25,29.75,29.50,28.25,26.50,25.75,25.25,25.75,28.25,30.00,29.00,26.75,27.00,26.50,25.75,26.25,30.50,29.25,27.50,26.00,26.50,25.75,25.75,26.50,29.75,26.50,25.75,24.75
2025-01-07 02:07:18,44.104738,5.336741,27.00,26.25,26.25,26.50,26.50,26.50,26.50,26.25,26.75,26.75,27.00,27.00,27.75,27.75,27.50,27.00,28.25,28.75,29.25,29.50,29.50,29.25,29.50,28.50,29.25,29.50,29.50,30.00,30.00,30.50,29.25,28.50,26.50,26.25,26.50,27.25,29.25,30.25,29.00,28.00,26.50,25.50,25.25,25.50,28.50,29.75,28.75,26.25,27.25,26.25,25.50,26.75,31.25,29.50,27.25,25.75,26.75,25.75,25.00,27.00,29.75,26.75,25.25,24.25
2025-01-07 02:07:21,47.579966,7.127891,26.50,26.25,26.25,26.75,26.75,26.50,25.75,26.00,27.00,27.25,27.00,27.25,27.50,27.75,27.50,27.00,28.25,29.25,28.75,29.25,29.50,29.75,29.25,28.00,29.75,29.50,29.50,30.25,30.50,30.25,29.75,28.25,26.75,26.50,27.25,29.25,30.00,30.50,29.25,28.25,27.25,25.50,26.00,28.50,29.25,29.75,28.75,26.00,26.50,26.00,26.00,28.50,30.75,29.00,27.00,25.50,26.00,26.00,25.25,26.75,28.50,26.25,24.75,24.25
2025-01-07 02:07:24,50.419570,5.509484,26.75,26.75,26.50,26.50,26.75,26.75,26.50,25.75,27.50,27.25,27.25,27.50,27.75,28.25,27.50,27.25,28.75,29.00,29.00,29.75,29.75,29.25,29.50,27.75,29.25,29.50,29.75,29.75,30.50,30.75,29.75,29.00,26.50,26.75,27.00,27.50,29.75,29.75,29.50,28.50,27.00,25.75,26.25,25.75,29.00,29.50,29.00,26.50,26.75,26.00,26.00,27.75,30.75,29.50,27.25,25.75,26.75,26.00,25.50,27.75,28.50,26.50,25.25,24.50
2025-01-07 02:07:27,48.034546,6.908355,26.50,26.25,26.25,25.75,26.50,26.50,26.75,26.00,26.50,27.00,27.50,27.50,27.25,27.50,27.50,27.00,28.50,28.50,29.00,29.25,29.75,29.25,29.75,28.00,29.25,29.75,30.00,30.00,30.25,30.25,29.75,28.50,26.50,26.25,26.75,27.50,29.25,30.00,29.25,28.00,26.75,25.50,25.75,25.25,28.00,30.00,28.50,26.50,26.75,25.75,25.50,27.00,31.00,29.50,27.00,25.75,26.50,25.75,25.75,26.25,29.25,26.25,25.00,24.75
2025-01-07 02:07:30,50.993457,7.700810,26.25,26.25,26.00,26.50,26.75,26.75,26.75,25.75,26.75,26.50,26.75,27.75,27.75,27.75,27.50,27.25,28.50,28.25,29.25,29.50,29.75,29.25,29.50,28.00,29.25,29.00,30.00,30.00,29.75,30.00,29.50,28.75,26.50,26.00,26.00,27.50,29.75,29.50,29.00,27.75,26.50,25.75,25.50,25.75,28.25,29.25,28.75,26.25,26.75,26.50,25.50,27.25,30.25,29.50,27.50,25.00,26.25,25.75,25.25,26.75,28.25,25.75,24.75,24.25
2025-01-07 02:07:33,42.066730,-4.183345,27.25,26.50,26.00,26.50,26.75,26.50,26.50,25.50,27.00,26.75,27.00,27.75,27.50,27.50,27.25,27.25,28.25,28.50,29.00,29.50,29.25,29.50,29.25,28.00,29.50,29.25,30.00,30.00,30.50,30.25,29.75,28.25,26.25,26.25,26.50,27.75,29.00,30.00,29.25,28.50,27.00,25.50,25.50,25.50,28.00,30.00,28.50,26.50,26.75,26.25,25.50,27.00,30.50,29.25,27.00,25.75,26.25,25.50,25.50,26.75,29.00,26.50,24.75,24.25
2025-01-07 02:07:36,42.897398,-4.952947,26.50,26.50,26.75,26.00,26.00,26.75,26.50,26.00,27.25,27.50,27.00,27.50,27.50,28.00,27.75,27.50,28.50,29.00,29.00,29.50,29.25,29.75,29.75,28.25,29.75,29.00,29.75,30.25,30.25,30.50,30.00,28.50,26.50,26.50,26.50,27.25,29.50,29.75,29.00,28.00,26.25,25.75,25.50,25.75,28.50,29.75,28.75,26.75,27.00,26.25,25.50,26.75,30.50,29.25,27.75,25.50,26.25,25.75,25.25,26.25,29.25,26.50,25.50,24.25
2025-01-07 02:07:39,43.791735,2.706600,26.50,26.25,25.75,26.50,26.50,27.00,26.00,25.75,27.00,27.00,27.00,27.25,27.25,27.25,27.50,27.00,28.00,28.75,28.75,29.50,29.50,29.25,29.25,28.25,29.25,29.00,29.50,29.50,30.00,30.50,29.75,28.50,26.00,26.50,26.50,27.00,29.50,29.25,29.00,28.00,26.50,25.25,25.50,25.25,28.00,29.75,29.25,26.25,26.50,25.75,25.00,26.25,30.00,29.25,27.25,26.00,26.25,25.25,25.50,26.00,29.50,26.75,25.00,24.00
2025-01-07 02:07:43,44.942818,2.077575,26.50,25.75,26.50,26.00,26.75,26.50,25.50,26.00,26.50,26.75,27.50,27.00,26.75,27.00,27.25,26.75,27.75,28.00,28.75,29.25,29.25,29.00,29.00,27.75,28.75,29.00,29.50,29.50,30.00,30.00,29.50,28.25,26.00,25.75,26.50,26.75,29.00,29.25,28.75,28.00,26.50,25.50,25.25,25.25,28.00,29.50,28.75,26.00,26.75,25.50,25.50,26.25,30.50,29.00,26.75,25.50,26.00,25.50,25.00,25.75,29.25,26.25,25.00,24.50
2025-01-07 02:07:46,50.131397,5.251494,26.25,26.50,26.25,26.00,26.25,26.25,26.25,25.50,26.50,26.50,27.00,27.00,27.50,27.00,27.50,27.25,27.75,28.00,28.75,29.25,29.50,29.25,29.00,27.50,29.75,29.25,29.50,29.50,30.00,30.25,29.75,28.25,26.50,26.25,26.00,26.75,29.50,29.50,29.00,27.75,25.75,25.00,25.25,25.25,27.50,29.50,29.00,26.25,27.00,25.75,25.25,26.00,30.50,29.25,27.25,25.50,26.00,25.50,25.00,26.75,30.25,26.50,24.75,24.00
2025-01-07 02:07:49,43.440892,-3.805132,26.25,26.50,25.50,25.75,26.50,26.75,26.75,26.25,26.75,27.00,27.00,27.50,27.50,28.00,27.50,27.50,27.75,29.00,28.50,29.25,29.75,29.25,29.75,28.25,29.25,28.75,29.25,30.00,30.25,30.25,30.00,29.25,26.00,26.25,26.25,26.75,29.25,29.25,29.25,28.75,26.50,25.75,25.25,25.00,27.75,29.50,28.75,26.50,26.50,26.25,25.25,26.00,30.50,29.50,27.75,26.25,26.50,25.25,25.25,26.00,29.75,26.25,25.00,24.25
2025-01-07 02:07:52,50.948026,-1.044458,26.50,26.25,26.25,26.25,26.00,26.25,26.00,25.75,27.00,26.75,27.25,27.00,27.00,27.50,27.50,26.75,27.75,28.75,28.25,29.00,29.25,29.00,29.25,28.00,28.75,29.25,30.00,29.75,29.50,29.75,29.25,28.75,26.00,27.00,28.25,29.00,29.50,28.75,29.50,27.25,26.75,26.00,25.75,26.00,28.50,28.75,28.50,26.00,26.50,26.00,25.50,26.75,30.25,28.00,26.50,25.50,26.25,25.75,25.50,26.25,28.00,25.75,24.25,24.25
2025-01-07 02:07:55,42.219378,5.521073,26.75,26.25,25.75,26.25,26.00,26.00,26.25,25.75,26.00,27.00,27.25,27.50,27.25,27.25,27.25,26.50,27.75,28.25,28.50,29.25,29.50,29.75,29.00,28.00,28.75,29.50,30.00,30.00,29.50,30.00,29.50,28.75,26.50,26.50,27.75,28.75,29.00,28.75,29.25,27.50,26.75,25.25,25.75,26.00,29.00,28.50,28.50,26.00,26.50,26.25,25.50,27.00,30.25,27.75,26.50,24.75,26.25,25.50,25.50,26.50,28.00,25.25,24.25,24.00
2025-01-07 02:07:58,46.413419,6.248886,26.00,26.50,25.75,26.25,26.00,26.75,25.50,25.50,26.75,26.00,26.75,27.25,27.25,26.75,27.25,26.50,27.75,29.00,28.75,29.00,29.50,29.50,29.25,27.50,28.50,29.50,29.75,30.00,29.00,29.50,29.25,28.75,26.50,26.25,27.50,28.75,29.25,28.75,29.50,27.50,26.75,25.25,26.00,25.75,29.00,28.25,28.50,26.00,26.75,26.00,25.00,26.75,30.00,28.00,26.50,25.25,26.25,25.75,25.25,26.50,28.50,25.75,24.50,24.00
2025-01-07 02:08:01,49.748539,-1.131623,26.50,26.25,25.50,26.25,26.25,26.00,26.25,25.75,26.25,26.50,26.75,27.50,27.25,27.25,27.00,27.00,27.75,28.50,28.75,29.25,29.50,29.25,29.00,28.00,28.75,29.00,29.75,29.75,29.25,29.75,29.00,28.50,25.75,26.00,27.25,28.50,29.25,28.00,29.00,26.75,26.00,25.50,25.50,25.75,29.00,28.50,28.50,26.25,26.50,25.50,25.25,26.75,30.25,28.00,26.50,25.25,26.25,25.50,25.00,26.25,28.00,25.00,24.75,24.25
2025-01-07 02:08:04,49.572824,9.360597,26.00,25.75,25.50,26.50,25.75,26.00,26.75,26.25,26.50,26.25,26.75,26.75,26.75,27.25,27.25,26.75,27.75,28.00,28.75,29.50,29.75,29.25,29.00,28.00,28.75,29.25,29.75,29.50,29.50,29.50,29.25,28.25,26.25,25.75,27.00,28.50,29.00,28.50,29.75,27.00,26.25,25.00,25.25,25.25,28.75,28.75,28.50,25.75,26.50,26.00,25.50,26.50,30.25,28.00,26.50,25.25,26.25,25.25,24.75,25.50,28.00,25.25,24.50,24.25
2025-01-07 02:08:07,42.613304,-1.391463,26.25,26.25,26.00,26.00,26.00,26.00,25.75,25.75,26.00,27.25,27.00,26.75,27.00,27.50,27.00,26.25,27.50,28.00,28.00,29.00,29.50,29.50,29.00,28.00,28.50,29.75,29.50,29.75,29.25,29.25,29.00,28.50,28.00,28.25,28.75,29.25,29.50,29.00,28.25,27.25,26.25,25.50,25.00,26.00,28.50,28.75,28.00,25.00,26.50,26.25,25.00,27.25,29.50,27.75,26.25,25.00,26.00,25.50,25.50,26.25,26.75,25.00,24.25,24.00
2025-01-07 02:08:11,49.947850,2.970376,26.25,26.00,25.75,26.00,26.00,25.75,26.00,25.75,27.00,26.50,27.00,27.00,26.75,27.00,27.25,26.75,27.75,28.50,28.75,28.75,29.00,28.75,29.00,27.75,29.00,28.75,29.25,29.75,30.00,30.25,29.25,28.00,26.50,26.00,26.50,26.75,29.25,29.00,28.75,27.25,26.50,25.00,25.00,25.50,28.50,29.50,28.50,25.75,26.50,25.25,25.00,27.25,30.00,28.25,26.50,25.00,26.50,25.25,25.00,26.00,28.25,25.75,24.00,24.00
2025-01-07 02:08:14,50.592262,-4.955207,26.50,26.00,26.00,25.75,25.75,26.50,26.00,25.75,26.50,26.25,26.50,27.00,27.25,27.25,27.00,26.75,28.00,28.25,28.75,29.25,29.25,29.25,29.25,27.50,29.50,29.00,29.50,30.00,30.50,30.00,29.25,28.25,26.25,26.25,26.25,27.00,29.25,29.50,28.75,27.25,25.75,25.00,25.00,25.25,28.75,29.50,28.50,26.50,26.00,26.25,25.75,26.75,30.25,28.50,26.25,25.25,26.25,25.25,25.75,26.50,29.00,26.25,24.50,24.50
2025-01-07 02:08:17,47.843242,8.872514,26.75,26.25,26.00,26.25,26.75,26.75,27.00,26.50,27.00,26.50,27.00,27.50,27.50,27.25,27.25,27.25,28.00,28.50,29.00,29.25,29.25,29.50,29.00,27.50,29.25,29.75,30.00,30.00,30.25,30.25,29.50,28.75,26.75,26.50,26.75,27.75,29.75,29.50,28.75,28.00,27.00,25.25,25.25,25.75,28.75,29.50,28.75,26.25,27.00,26.25,25.50,26.75,30.50,29.00,27.00,25.50,26.25,25.50,25.50,26.50,29.00,26.25,25.00,24.50
2025-01-07 02:08:20,41.109967,1.179263,26.25,25.75,25.75,26.00,26.25,26.50,26.00,25.75,26.50,26.25,26.75,27.50,26.75,27.75,27.25,26.50,27.50,28.50,29.50,29.25,29.25,29.25,28.75,28.25,29.75,29.00,29.75,30.00,30.00,30.25,29.50,28.25,26.50,26.25,26.00,27.25,29.50,29.75,28.75,27.75,26.00,25.25,25.50,25.25,28.75,29.50,28.50,26.25,26.25,25.75,25.50,27.00,30.50,28.25,27.00,25.75,26.50,25.25,25.50,26.50,29.00,25.75,24.50,24.25
2025-01-07 02:08:23,42.596536,-4.046980,26.25,25.75,25.75,26.00,26.25,26.00,26.25,26.00,27.00,27.00,26.75,27.50,27.50,27.50,27.50,26.50,28.25,28.25,28.75,29.25,29.50,29.75,29.25,28.00,28.75,29.00,29.75,30.00,30.00,30.00,29.50,28.25,26.25,26.25,26.50,26.75,29.50,29.50,28.75,27.75,26.25,25.75,25.00,25.50,28.50,29.75,29.00,26.00,26.25,26.00,25.25,26.75,30.25,28.50,27.00,25.50,25.50,25.75,25.50,26.75,28.75,26.00,25.00,23.75
2025-01-07 02:08:26,47.557010,-2.238748,25.75,26.00,25.75,26.25,25.75,26.00,26.00,25.50,26.50,26.75,27.00,27.00,26.75,27.50,27.25,26.75,27.75,28.25,28.75,29.00,29.00,29.00,29.25,28.00,29.50,29.00,30.00,29.75,30.00,29.50,29.50,28.00,26.50,26.25,26.00,26.75,29.25,29.50,29.00,27.75,26.25,25.25,25.50,25.50,28.75,29.50,28.50,25.75,27.00,26.25,25.25,27.00,30.25,28.50,27.00,25.00,26.25,25.50,25.50,26.50,29.25,25.75,24.75,24.75
2025-01-07 02:08:29,49.612363,1.163528,26.50,25.75,25.75,26.25,26.25,26.50,26.25,25.25,26.25,26.75,27.25,27.00,27.25,27.25,27.25,27.25,28.00,28.50,28.25,29.25,29.50,29.25,29.00,27.75,29.25,28.75,29.75,29.75,30.00,30.25,29.50,28.25,26.00,25.75,26.50,27.50,29.25,29.50,28.75,28.00,26.25,25.25,25.00,26.00,28.75,29.50,28.50,26.00,26.50,26.00,25.50,26.75,30.00,28.50,26.50,25.50,26.50,25.50,25.50,27.00,28.50,25.75,24.00,24.50
2025-01-07 02:08:32,45.089070,3.228412,26.50,26.25,25.75,26.00,26.50,26.75,26.50,26.00,26.75,26.75,27.25,27.25,27.25,27.75,27.50,26.75,28.25,28.50,28.50,29.00,29.50,29.25,29.50,28.25,29.25,29.25,29.75,30.00,30.25,30.25,29.50,28.75,26.25,26.00,26.50,27.50,29.25,29.75,28.75,27.75,26.75,25.25,25.25,25.75,28.75,29.50,29.25,26.00,26.25,26.00,25.50,27.00,30.50,29.00,27.25,25.75,26.50,26.00,25.50,26.75,28.75,26.25,25.25,24.25
2025-01-07 02:08:36,43.361953,6.340009,25.25,25.75,26.00,26.50,26.50,26.00,26.25,25.00,26.50,26.50,27.00,26.75,27.25,27.25,27.25,26.25,28.25,28.25,28.75,28.75,29.25,29.25,29.00,27.50,28.75,28.75,29.75,30.00,30.00,30.00,29.50,28.75,26.25,26.25,26.50,27.25,29.25,29.50,29.00,27.50,26.50,25.25,25.00,25.75,28.50,29.25,28.75,26.00,26.25,25.75,25.25,27.25,30.50,28.50,27.00,25.25,26.25,25.75,25.50,26.00,28.75,26.25,24.75,23.75
2025-01-07 02:08:39,48.565194,-2.437912,26.75,26.25,25.75,26.50,26.75,26.25,26.50,26.00,26.75,27.25,27.25,27.00,27.50,27.75,27.25,26.50,28.25,28.25,29.00,29.00,29.25,29.25,29.50,27.50,29.25,29.00,29.75,29.75,30.25,30.25,29.25,28.00,27.00,25.75,26.50,27.50,29.25,29.50,29.25,28.25,26.25,25.50,25.50,25.75,28.75,29.50,28.75,26.25,26.50,26.25,25.25,27.00,30.25,28.75,27.00,25.75,26.25,25.25,25.25,26.75,29.00,26.00,24.75,24.50
2025-01-07 02:08:42,41.671821,4.361624,26.75,26.25,25.75,26.25,26.25,26.25,26.50,25.25,26.25,26.75,27.25,27.00,27.25,27.25,27.50,26.00,28.25,28.75,28.00,29.00,29.50,29.50,28.75,28.00,29.00,29.25,29.50,30.25,29.75,29.25,29.75,27.75,26.00,26.25,27.25,28.75,29.25,28.75,29.25,27.50,26.50,25.25,25.25,26.00,28.75,29.00,28.25,25.75,26.75,26.00,25.50,27.00,30.25,27.50,26.50,25.50,26.25,25.50,25.50,26.25,28.00,25.50,24.75,24.25
2025-01-07 02:08:45,50.080292,5.380580,26.75,26.25,26.25,26.75,26.00,27.00,26.25,26.50,26.50,26.25,27.00,27.50,27.00,27.50,27.25,26.75,27.50,28.50,28.75,29.50,29.50,29.50,29.50,28.00,29.00,29.75,29.75,30.25,29.50,30.00,29.50,28.50,26.00,26.50,27.75,28.75,29.00,28.50,30.00,27.50,26.75,25.75,25.50,26.00,28.75,28.75,29.00,26.50,26.75,26.25,25.75,27.75,29.75,28.25,27.00,25.75,26.25,26.00,26.00,26.75,27.50,26.00,25.00,24.25
2025-01-07 02:08:48,42.616367,7.508370,25.75,26.00,25.75,26.50,26.25,26.50,25.75,25.50,26.00,26.25,26.50,27.00,26.75,27.25,27.25,26.75,27.75,28.50,29.00,29.00,29.75,29.50,29.00,27.75,28.50,29.25,30.00,30.00,29.00,29.50,29.50,28.00,26.50,26.50,27.50,28.50,29.00,28.50,29.50,28.00,26.50,25.50,25.50,26.25,29.00,28.25,28.50,26.25,26.75,26.00,25.50,27.25,29.75,28.00,26.50,25.25,26.50,25.25,25.75,26.75,27.25,25.75,24.25,23.75
2025-01-07 02:08:51,42.679267,-1.451209,26.50,25.50,26.25,26.50,26.25,26.00,25.75,26.00,26.00,26.25,26.75,27.25,26.50,27.00,26.75,26.25,28.00,28.25,29.00,28.75,29.50,29.50,28.75,27.75,28.75,29.50,29.50,30.25,29.25,29.75,29.50,28.50,26.50,26.25,27.00,28.50,29.25,28.00,29.00,27.25,26.50,25.00,25.25,25.25,28.25,28.50,28.00,26.25,26.50,26.00,25.50,26.50,30.25,28.25,26.75,25.50,26.00,25.25,25.50,26.25,28.50,26.00,25.00,23.75
2025-01-07 02:08:54,46.495821,-3.908296,26.50,26.00,25.75,26.25,26.50,26.25,25.75,25.75,27.25,27.25,27.25,27.25,27.50,27.50,26.75,27.00,27.75,28.50,28.75,29.25,29.50,29.25,29.50,27.75,29.25,28.75,29.75,30.00,30.00,30.25,29.00,28.00,26.00,26.00,26.25,27.50,29.00,29.25,28.50,28.00,26.25,25.50,25.50,25.50,29.00,29.75,28.50,26.25,26.50,25.75,25.75,26.50,30.25,28.75,26.75,25.75,26.25,25.25,25.75,27.00,29.00,25.50,24.75,24.25
2025-01-07 02:08:57,46.066060,3.617372,26.75,26.25,26.00,26.50,26.25,26.25,26.50,25.75,27.00,26.75,27.00,27.50,27.25,27.25,27.00,26.25,28.00,28.50,29.25,29.00,29.25,29.75,29.50,28.00,29.50,29.25,29.75,30.00,30.25,30.00,29.25,28.25,26.75,26.00,26.75,27.75,29.50,29.25,29.50,27.75,26.25,25.50,25.00,25.50,29.25,29.25,28.50,26.00,26.50,25.50,25.50,26.50,30.50,28.75,27.00,25.50,26.25,25.50,25.25,26.75,29.25,26.00,24.50,24.25
2025-01-07 02:09:00,46.265654,-0.540543,26.50,26.25,26.50,26.50,26.25,27.00,26.00,25.75,26.50,26.50,27.50,27.25,27.50,27.00,27.75,26.50,28.00,29.00,29.00,29.25,29.50,30.00,29.00,27.50,29.25,29.50,29.50,30.00,29.75,29.75,29.50,28.50,26.75,27.00,27.75,28.75,29.25,29.00,29.25,28.00,27.00,25.75,25.25,26.25,29.00,29.25,28.50,26.50,26.75,26.50,25.50,26.75,30.50,28.50,26.75,25.75,27.00,26.00,26.00,26.50,29.00,25.50,25.00,24.50
2025-01-07 02:09:04,43.085709,9.381848,26.25,26.25,26.00,26.25,26.25,26.50,26.25,26.00,26.25,26.25,27.25,27.00,27.00,27.00,27.50,26.00,28.00,28.50,28.50,29.25,29.25,29.00,28.75,27.75,29.00,29.50,30.00,30.25,29.50,29.25,29.50,28.00,26.50,26.00,27.25,28.75,29.25,28.25,29.00,27.50,26.75,25.50,25.50,26.00,29.00,28.75,28.50,26.00,26.50,25.75,25.75,27.75,30.00,28.25,26.75,25.25,26.25,25.50,25.75,26.50,27.50,25.00,25.00,24.00
2025-01-07 02:09:07,44.954136,0.643218,27.25,27.50,26.75,27.00,27.00,27.00,26.25,27.25,27.50,27.50,28.25,28.00,28.00,28.25,28.25,28.25,29.25,29.75,30.00,30.75,31.00,31.00,30.75,30.50,30.00,30.25,31.25,31.00,31.00,31.50,31.25,30.50,29.75,30.25,30.75,30.50,31.00,31.00,31.00,30.75,27.25,27.00,27.75,27.00,27.75,30.00,30.25,30.00,27.00,26.75,26.00,25.75,26.75,30.50,30.50,29.50,26.75,26.00,25.50,25.25,29.75,30.75,29.75,27.75
2025-01-07 02:09:10,42.967678,9.534113,26.75,27.00,26.75,26.75,27.00,27.00,26.75,27.00,28.00,27.75,27.75,27.75,28.00,28.50,28.00,27.75,28.50,29.50,30.00,30.00,31.00,31.25,31.25,29.75,30.00,30.25,31.25,31.00,31.50,31.50,31.00,30.75,29.50,30.00,30.50,30.75,31.25,31.25,30.75,30.75,26.75,26.25,26.50,27.75,28.50,30.00,30.25,29.50,27.25,26.50,25.75,25.50,27.50,30.50,30.75,29.50,27.00,26.00,25.50,25.75,30.00,30.75,28.50,26.75
2025-01-07 02:09:13,41.999205,-2.013892,27.25,27.50,27.50,27.50,27.00,27.25,27.00,27.25,27.50,27.75,28.00,28.25,28.50,28.50,28.25,28.75,29.50,30.00,30.50,31.00,31.25,31.00,31.25,30.50,30.25,30.50,30.75,31.25,31.25,32.00,31.50,30.50,29.25,30.25,30.75,31.25,31.50,31.25,31.00,31.50,26.75,26.75,27.00,27.75,28.00,30.25,30.25,30.25,27.50,27.00,26.25,25.75,27.75,31.00,30.75,29.50,26.75,26.50,26.00,25.75,30.00,31.25,29.00,27.25
2025-01-07 02:09:16,48.865755,9.610441,26.75,27.00,26.75,26.75,27.25,27.00,26.75,27.50,27.25,28.00,27.25,28.00,28.00,28.50,28.50,28.25,29.00,30.00,29.75,30.50,31.00,31.00,31.25,30.50,30.25,31.00,30.75,31.00,31.25,31.25,31.25,30.50,29.50,29.75,30.50,30.75,31.25,31.00,31.00,30.75,27.25,26.50,26.75,27.75,28.00,29.75,30.50,30.25,26.75,26.25,26.00,25.75,27.75,31.00,30.75,29.25,26.50,26.00,25.75,25.50,29.75,30.75,29.50,27.25
2025-01-07 02:09:19,49.239334,-4.634786,27.00,27.50,27.25,27.50,27.00,27.00,27.75,26.25,27.25,27.50,28.00,28.00,27.75,28.50,28.50,28.50,29.25,30.00,29.75,30.50,31.25,30.50,31.25,30.25,30.25,30.75,30.75,31.00,31.50,31.25,31.25,31.00,29.50,30.25,30.50,30.75,31.25,31.25,31.00,30.75,27.00,26.75,26.50,27.00,28.50,30.25,30.50,29.75,27.00,26.75,26.00,25.25,28.50,30.75,31.00,29.25,26.25,26.50,25.50,25.75,29.75,30.50,29.25,27.50
2025-01-07 02:09:22,47.804554,9.177592,27.00,27.00,26.75,27.25,27.00,26.50,27.00,26.75,27.50,28.25,27.75,28.00,28.25,28.25,28.50,27.50,29.00,30.25,30.25,30.75,30.75,30.50,31.00,30.00,30.25,30.25,30.75,31.00,31.25,31.25,31.50,30.50,29.00,29.75,30.75,30.75,31.25,31.00,31.25,30.50,27.00,26.50,26.75,27.25,28.00,30.25,30.50,30.00,27.25,26.50,25.75,25.50,28.00,31.00,31.00,29.50,26.75,26.00,26.00,26.00,29.75,29.75,29.25,26.75
2025-01-07 02:09:25,47.123836,3.173802,27.25,27.25,26.75,27.25,26.75,27.50,27.00,27.00,27.50,27.50,27.75,28.00,28.00,28.25,28.50,28.75,28.75,29.75,29.75,30.50,30.75,30.50,31.25,30.00,30.00,30.75,30.75,31.25,30.75,31.25,31.00,30.75,29.25,29.75,30.50,31.00,31.25,30.75,31.00,30.75,26.75,26.50,26.50,27.00,28.00,30.00,30.25,29.75,27.00,26.50,25.75,25.50,27.50,31.00,30.75,29.75,26.50,25.75,25.50,25.25,29.50,30.50,28.75,27.50
2025-01-07 02:09:29,45.483220,4.887619,27.50,27.50,27.00,27.00,27.00,27.75,27.00,27.50,27.50,27.75,28.00,28.00,28.25,28.50,28.25,28.25,29.00,30.00,30.25,30.50,30.50,31.00,30.75,30.00,30.50,30.75,30.75,31.25,31.25,31.50,31.75,30.75,29.50,30.25,31.00,31.00,31.00,31.50,31.00,31.25,27.25,26.50,27.00,27.75,28.25,30.25,30.50,30.25,27.25,26.75,26.25,26.00,27.50,30.50,30.75,30.00,27.00,26.00,26.00,25.75,30.00,31.00,28.50,27.50
2025-01-07 02:09:32,50.807178,-0.912834,27.25,26.75,27.00,27.25,27.25,27.75,27.00,26.75,27.75,27.75,28.00,28.50,28.25,28.75,28.75,28.25,29.25,29.75,30.50,30.50,30.75,31.00,31.25,30.00,30.25,30.25,31.00,31.25,31.50,32.00,31.50,31.00,29.00,29.75,30.75,30.50,31.25,31.50,31.25,30.50,27.00,26.50,26.75,27.50,28.50,30.50,30.50,30.00,27.25,26.50,26.00,26.50,30.00,31.50,30.75,29.00,26.50,26.25,26.00,26.75,30.50,29.75,28.50,26.75
2025-01-07 02:09:35,43.951954,1.004569,27.25,27.25,27.25,27.00,26.75,27.75,27.00,27.00,27.50,27.50,27.75,28.25,28.25,28.50,28.00,28.25,29.25,30.25,30.25,30.50,31.00,30.75,31.25,30.50,29.75,30.75,31.00,30.75,31.25,31.75,31.25,30.25,29.25,29.75,31.00,30.50,31.25,31.25,31.25,31.00,26.50,26.25,27.00,27.50,28.25,30.25,30.50,29.50,27.25,26.75,26.00,26.50,29.50,31.25,30.75,29.25,26.50,26.25,25.75,26.25,30.50,30.00,28.75,27.25
